ID,bw,SEX,al,bl,cl,ch
SS842,86.2,0.0,139.64,233.07,65.95,45.84
SS843,100.2,0.0,147.12,258.36,75.52,46.52
SS844,62.4,0.0,,,63.99,36.71
SS845,85.3,0.0,,241.82,70.33,41.81
SS846,,0.0,126.31,232.65,77.08,47.24
SS848,76.1,0.0,130.83,238.44,72.11,38.58
SS849,58.9,,124.85,214.41,60.77,37.06
SS84,54.0,1.0,117.24,205.42,57.07,37.15
SS850,61.7,0.0,127.06,223.13,63.82,36.88
SS852,,0.0,129.51,,76.3,37.94
SS854,,,120.19,211.32,59.73,34.34
SS855,70.5,0.0,112.48,225.66,81.8,
SS856,78.5,,138.24,243.67,76.44,
SS857,,1.0,,,73.93,44.62
SS858,,0.0,135.26,,,39.51
SS859,51.3,,116.03,207.28,64.67,
SS85,,,122.01,,56.18,31.82
SS860,71.4,0.0,126.18,,,
SS861,57.6,1.0,127.23,217.98,62.92,38.58
SS862,,1.0,131.98,225.5,64.59,
SS863,,1.0,126.61,217.0,60.51,36.66
SS864,,,148.85,254.76,,39.01
SS865,56.3,1.0,112.35,211.78,72.93,40.32
SS866,,1.0,115.07,196.94,,35.35
SS867,72.7,0.0,133.84,230.73,64.9,41.89
SS868,71.5,,147.36,237.44,53.45,
SS869,76.2,0.0,132.51,237.33,70.73,40.9
SS86,74.8,1.0,,,66.54,37.85
SS870,75.9,0.0,,226.75,70.99,
SS871,79.2,0.0,130.91,234.32,70.27,
SS872,69.8,0.0,,221.19,69.37,40.92
SS874,73.0,0.0,123.88,222.67,65.72,40.99
SS875,53.9,1.0,,,57.09,36.31
SS876,65.0,1.0,136.38,232.67,65.05,40.88
SS877,89.6,0.0,,248.46,74.4,41.81
SS878,65.4,1.0,132.49,227.52,67.3,
SS879,67.9,1.0,121.26,219.3,74.93,44.13
SS87,53.6,1.0,122.81,208.38,,
SS880,77.2,0.0,130.11,233.65,74.43,40.09
SS881,,0.0,140.87,,,
SS882,66.8,1.0,153.67,242.81,,48.3
SS883,87.0,0.0,,254.69,,40.15
SS884,80.9,,130.41,,71.74,45.04
SS885,77.0,,123.35,223.19,73.0,36.86
SS887,80.7,0.0,138.09,244.72,,41.37
SS888,,0.0,140.65,221.68,48.64,40.23
SS889,,,119.64,250.05,101.54,56.11
SS890,77.4,,133.07,235.27,,41.16
SS891,83.8,,125.11,233.36,77.6,36.06
SS892,85.4,0.0,140.11,243.67,80.07,45.2
SS893,,0.0,138.45,251.46,79.04,45.28
SS894,,,,251.5,76.74,47.61
SS895,80.4,0.0,,,79.18,43.36
SS896,78.8,0.0,,,,37.53
SS897,,0.0,133.34,247.61,80.39,41.75
SS898,96.9,0.0,145.55,248.8,70.26,46.57
SS899,79.9,,,234.64,71.6,39.83
SS89,54.0,1.0,120.26,212.98,62.6,
SS900,73.9,0.0,,234.87,71.37,40.82
SS901,74.3,,132.26,234.15,69.5,
SS902,86.3,0.0,141.39,248.2,73.27,41.64
SS903,94.5,,133.73,246.26,,42.02
SS904,64.7,0.0,128.47,,,37.53
SS905,74.0,0.0,130.64,231.11,73.27,39.43
SS906,71.6,0.0,,234.8,81.85,43.94
SS907,90.6,0.0,131.49,237.41,75.55,40.09
SS908,98.8,,134.52,246.28,80.45,45.04
SS909,75.4,0.0,122.19,,68.69,49.82
SS90,63.7,1.0,121.54,,58.72,36.56
SS910,80.8,0.0,148.4,248.98,,44.17
SS911,80.5,,130.77,229.65,73.76,44.59
SS912,85.6,,135.75,238.41,67.84,47.95
SS913,76.5,0.0,131.06,230.64,67.84,36.92
SS914,104.4,0.0,,251.48,84.15,40.37
SS915,,,128.05,225.72,71.71,37.5
SS916,86.8,0.0,135.61,243.79,74.26,
SS917,,0.0,,229.08,,
SS918,,0.0,130.93,236.54,71.66,39.83
SS919,95.8,0.0,141.68,,86.72,51.23
SS91,,1.0,,219.39,,
SS920,,,,257.81,79.57,42.02
SS921,,0.0,141.95,256.91,,
SS922,,0.0,134.07,,64.68,39.68
SS923,81.0,0.0,,241.91,70.33,43.64
SS924,97.9,0.0,,261.58,,51.46
SS925,72.2,,124.1,227.16,72.1,38.74
SS926,78.6,0.0,,233.17,,
SS927,69.4,0.0,133.78,231.83,,
SS928,,0.0,133.64,232.59,71.42,38.35
SS929,77.4,,,241.68,73.35,38.42
SS92,49.5,1.0,121.84,198.94,52.19,6.3
SS930,109.5,0.0,,,87.16,51.39
SS932,71.6,0.0,,236.29,75.28,38.18
SS933,68.4,,149.54,233.63,53.6,42.83
SS934,87.3,0.0,139.25,,73.57,42.7
SS935,63.1,0.0,127.47,210.98,51.82,
SS936,72.4,0.0,133.67,233.38,70.52,42.58
SS937,65.2,0.0,122.38,214.8,63.63,37.85
SS938,74.0,0.0,134.35,238.06,72.21,40.28
SS939,68.8,0.0,139.62,227.86,,
SS93,57.2,,128.81,207.03,,
SS940,82.9,0.0,136.15,,,40.17
SS942,82.0,0.0,,246.28,71.67,40.33
SS943,71.6,0.0,136.86,,59.88,46.97
SS944,,,132.22,229.57,67.6,37.82
SS945,93.3,0.0,138.08,248.68,,44.06
SS946,70.3,0.0,128.64,224.41,68.94,37.05
SS947,,0.0,127.91,228.75,71.23,
SS949,85.4,0.0,133.09,,74.09,
SS94,53.0,1.0,109.88,204.64,68.84,38.87
SS950,70.0,0.0,113.4,221.78,77.93,46.67
SS951,80.7,0.0,135.49,237.65,69.36,41.48
SS952,,0.0,139.74,241.65,69.74,39.25
SS953,70.2,0.0,,218.3,72.59,41.75
SS954,66.1,0.0,129.28,224.5,,
SS955,61.2,0.0,125.08,,61.57,38.3
SS956,74.4,0.0,128.02,231.67,74.81,40.22
SS957,94.7,0.0,,251.75,76.83,42.07
SS959,73.2,0.0,,,66.89,42.81
SS95,42.0,1.0,105.48,171.56,41.93,29.9
SS960,96.0,0.0,135.99,248.55,,
SS962,68.5,0.0,128.88,217.25,61.54,41.37
SS963,78.9,,118.22,228.5,73.69,
SS964,89.6,,132.46,246.26,,
SS965,,0.0,140.44,230.51,58.79,
SS966,70.9,0.0,,223.35,,36.47
SS967,72.1,0.0,131.85,234.92,70.88,41.18
SS968,,0.0,137.13,234.91,68.31,
SS969,89.2,0.0,135.46,253.17,78.24,42.89
SS96,,0.0,100.86,223.0,,58.97
SS970,101.2,0.0,,298.48,108.1,43.56
SS971,75.3,0.0,136.16,240.88,72.8,39.75
SS972,,,135.93,241.21,72.76,44.36
SS973,68.4,0.0,123.19,218.22,63.86,36.99
SS974,,0.0,126.96,,66.96,40.52
SS975,61.8,0.0,120.73,218.17,65.55,34.5
SS976,84.2,,130.02,,73.43,41.83
SS977,77.7,0.0,,228.73,70.85,41.81
SS978,84.1,0.0,,,76.49,43.51
SS979,,0.0,128.08,226.41,67.09,37.85
SS980,,0.0,130.07,235.92,72.1,
SS981,,0.0,,,63.83,
SS982,75.9,0.0,133.18,238.97,76.18,39.29
SS985,62.8,0.0,130.14,225.7,66.27,36.88
SS986,92.2,0.0,,258.41,74.13,39.92
SS987,79.0,,138.93,250.38,,39.75
SS989,90.3,0.0,145.36,262.78,83.51,41.75
SS98,56.8,1.0,121.64,210.44,56.65,35.41
SS990,79.9,0.0,123.45,238.46,81.41,46.66
SS992,80.8,0.0,130.91,241.73,69.78,43.26
SS993,80.7,,127.29,,,
SS995,,0.0,122.64,224.57,70.67,40.35
SS997,78.7,,132.13,242.12,79.48,44.19
SS998,,,,242.07,76.38,44.24
SS999,72.7,0.0,129.4,,68.98,40.52
SS99,58.2,,124.27,210.8,53.88,
